sent_idx,id,source,model,family,n_words,n_diac,tokens_nd,fertility_nd,unk_nd,scr_nd,tokens_d,fertility_d,unk_d,scr_d,delta_tokens,inflation
1374,187604,unknown_local_sample,robert,Monolingual,33,3,48,1.4545454545454546,0,0.3333333333333333,48,1.4545454545454546,0,0.3333333333333333,0,0.0
1375,314231,unknown_local_sample,mbert,Multilingual,12,14,19,1.5833333333333333,0,0.15789473684210525,26,2.1666666666666665,0,0.34615384615384615,7,0.3684210526315789
1375,314231,unknown_local_sample,xlmr,Multilingual,12,14,16,1.3333333333333333,0,0.125,22,1.8333333333333333,0,0.22727272727272727,6,0.375
1375,314231,unknown_local_sample,mt5,Multilingual,12,14,19,1.5833333333333333,0,0.23529411764705882,27,2.25,0,0.34782608695652173,8,0.42105263157894735
1375,314231,unknown_local_sample,rembert,Multilingual,12,14,17,1.4166666666666667,0,0.17647058823529413,22,1.8333333333333333,0,0.3181818181818182,5,0.29411764705882354
1375,314231,unknown_local_sample,ro_bert,Monolingual,12,14,16,1.3333333333333333,0,0.1875,16,1.3333333333333333,0,0.125,0,0.0
1375,314231,unknown_local_sample,robert,Monolingual,12,14,15,1.25,0,0.13333333333333333,15,1.25,0,0.13333333333333333,0,0.0
1376,216610,unknown_local_sample,mbert,Multilingual,16,10,37,2.3125,0,0.24324324324324326,42,2.625,0,0.3333333333333333,5,0.13513513513513514
1376,216610,unknown_local_sample,xlmr,Multilingual,16,10,30,1.875,0,0.23333333333333334,37,2.3125,0,0.19444444444444445,7,0.23333333333333334
1376,216610,unknown_local_sample,mt5,Multilingual,16,10,31,1.9375,0,0.22580645161290322,37,2.3125,0,0.2222222222222222,6,0.1935483870967742
1376,216610,unknown_local_sample,rembert,Multilingual,16,10,30,1.875,0,0.23333333333333334,37,2.3125,0,0.19444444444444445,7,0.23333333333333334
1376,216610,unknown_local_sample,ro_bert,Monolingual,16,10,31,1.9375,0,0.22580645161290322,27,1.6875,0,0.2222222222222222,-4,-0.12903225806451613
1376,216610,unknown_local_sample,robert,Monolingual,16,10,29,1.8125,0,0.1724137931034483,27,1.6875,0,0.2222222222222222,-2,-0.06896551724137931
1377,62970,unknown_local_sample,mbert,Multilingual,17,11,39,2.2941176470588234,0,0.28205128205128205,39,2.2941176470588234,0,0.3076923076923077,0,0.0
1377,62970,unknown_local_sample,xlmr,Multilingual,17,11,34,2.0,0,0.24242424242424243,39,2.2941176470588234,0,0.3333333333333333,5,0.14705882352941177
1377,62970,unknown_local_sample,mt5,Multilingual,17,11,41,2.411764705882353,0,0.30303030303030304,46,2.7058823529411766,0,0.25,5,0.12195121951219512
1377,62970,unknown_local_sample,rembert,Multilingual,17,11,35,2.0588235294117645,0,0.23529411764705882,36,2.1176470588235294,0,0.3055555555555556,1,0.02857142857142857
1377,62970,unknown_local_sample,ro_bert,Monolingual,17,11,29,1.7058823529411764,0,0.27586206896551724,26,1.5294117647058822,0,0.34615384615384615,-3,-0.10344827586206896
1377,62970,unknown_local_sample,robert,Monolingual,17,11,33,1.9411764705882353,0,0.2727272727272727,30,1.7647058823529411,0,0.3,-3,-0.09090909090909091
1378,4333,unknown_local_sample,mbert,Multilingual,29,6,58,2.0,0,0.27586206896551724,62,2.1379310344827585,0,0.3064516129032258,4,0.06896551724137931
1378,4333,unknown_local_sample,xlmr,Multilingual,29,6,54,1.8620689655172413,0,0.2962962962962963,55,1.896551724137931,0,0.32727272727272727,1,0.018518518518518517
1378,4333,unknown_local_sample,mt5,Multilingual,29,6,63,2.1724137931034484,0,0.3793103448275862,65,2.2413793103448274,0,0.31666666666666665,2,0.031746031746031744
1378,4333,unknown_local_sample,rembert,Multilingual,29,6,54,1.8620689655172413,0,0.35185185185185186,56,1.9310344827586208,0,0.32142857142857145,2,0.037037037037037035
1378,4333,unknown_local_sample,ro_bert,Monolingual,29,6,46,1.5862068965517242,0,0.3695652173913043,43,1.4827586206896552,0,0.3488372093023256,-3,-0.06521739130434782
1378,4333,unknown_local_sample,robert,Monolingual,29,6,53,1.8275862068965518,0,0.39622641509433965,52,1.793103448275862,0,0.38461538461538464,-1,-0.018867924528301886
1379,398892,unknown_local_sample,mbert,Multilingual,10,5,18,1.8,0,0.16666666666666666,21,2.1,0,0.3333333333333333,3,0.16666666666666666
1379,398892,unknown_local_sample,xlmr,Multilingual,10,5,15,1.5,0,0.13333333333333333,17,1.7,0,0.17647058823529413,2,0.13333333333333333
1379,398892,unknown_local_sample,mt5,Multilingual,10,5,18,1.8,0,0.17647058823529413,22,2.2,0,0.15789473684210525,4,0.2222222222222222
1379,398892,unknown_local_sample,rembert,Multilingual,10,5,17,1.7,0,0.17647058823529413,16,1.6,0,0.1875,-1,-0.058823529411764705
1379,398892,unknown_local_sample,ro_bert,Monolingual,10,5,14,1.4,0,0.14285714285714285,12,1.2,0,0.16666666666666666,-2,-0.14285714285714285
1379,398892,unknown_local_sample,robert,Monolingual,10,5,16,1.6,0,0.25,15,1.5,0,0.26666666666666666,-1,-0.0625
1380,71733,unknown_local_sample,mbert,Multilingual,32,17,62,1.9375,0,0.27419354838709675,68,2.125,0,0.35294117647058826,6,0.0967741935483871
1380,71733,unknown_local_sample,xlmr,Multilingual,32,17,57,1.78125,0,0.24561403508771928,62,1.9375,0,0.29508196721311475,5,0.08771929824561403
1380,71733,unknown_local_sample,mt5,Multilingual,32,17,64,2.0,0,0.29310344827586204,70,2.1875,0,0.3387096774193548,6,0.09375
1380,71733,unknown_local_sample,rembert,Multilingual,32,17,56,1.75,0,0.26785714285714285,59,1.84375,0,0.288135593220339,3,0.05357142857142857
1380,71733,unknown_local_sample,ro_bert,Monolingual,32,17,49,1.53125,0,0.24489795918367346,45,1.40625,0,0.2222222222222222,-4,-0.08163265306122448
1380,71733,unknown_local_sample,robert,Monolingual,32,17,51,1.59375,0,0.2549019607843137,51,1.59375,0,0.27450980392156865,0,0.0
1381,65222,unknown_local_sample,mbert,Multilingual,8,1,12,1.5,0,0.16666666666666666,12,1.5,0,0.16666666666666666,0,0.0
1381,65222,unknown_local_sample,xlmr,Multilingual,8,1,11,1.375,0,0.2727272727272727,12,1.5,0,0.25,1,0.09090909090909091
1381,65222,unknown_local_sample,mt5,Multilingual,8,1,14,1.75,0,0.25,14,1.75,0,0.16666666666666666,0,0.0
1381,65222,unknown_local_sample,rembert,Multilingual,8,1,12,1.5,0,0.25,12,1.5,0,0.16666666666666666,0,0.0
1381,65222,unknown_local_sample,ro_bert,Monolingual,8,1,9,1.125,0,0.2222222222222222,9,1.125,0,0.2222222222222222,0,0.0
1381,65222,unknown_local_sample,robert,Monolingual,8,1,11,1.375,0,0.18181818181818182,11,1.375,0,0.18181818181818182,0,0.0
1382,303965,unknown_local_sample,mbert,Multilingual,4,1,9,2.25,0,0.1111111111111111,9,2.25,0,0.1111111111111111,0,0.0
1382,303965,unknown_local_sample,xlmr,Multilingual,4,1,9,2.25,0,0.2222222222222222,9,2.25,0,0.2222222222222222,0,0.0
1382,303965,unknown_local_sample,mt5,Multilingual,4,1,9,2.25,0,0.25,9,2.25,0,0.375,0,0.0
1382,303965,unknown_local_sample,rembert,Multilingual,4,1,9,2.25,0,0.3333333333333333,9,2.25,0,0.3333333333333333,0,0.0
1382,303965,unknown_local_sample,ro_bert,Monolingual,4,1,6,1.5,0,0.16666666666666666,5,1.25,0,0.2,-1,-0.16666666666666666
1382,303965,unknown_local_sample,robert,Monolingual,4,1,7,1.75,0,0.14285714285714285,7,1.75,0,0.14285714285714285,0,0.0
1383,114383,unknown_local_sample,mbert,Multilingual,12,0,17,1.4166666666666667,0,0.29411764705882354,17,1.4166666666666667,0,0.29411764705882354,0,0.0
1383,114383,unknown_local_sample,xlmr,Multilingual,12,0,16,1.3333333333333333,0,0.25,16,1.3333333333333333,0,0.25,0,0.0
1383,114383,unknown_local_sample,mt5,Multilingual,12,0,19,1.5833333333333333,0,0.29411764705882354,19,1.5833333333333333,0,0.29411764705882354,0,0.0
1383,114383,unknown_local_sample,rembert,Multilingual,12,0,17,1.4166666666666667,0,0.29411764705882354,17,1.4166666666666667,0,0.29411764705882354,0,0.0
1383,114383,unknown_local_sample,ro_bert,Monolingual,12,0,16,1.3333333333333333,0,0.25,16,1.3333333333333333,0,0.25,0,0.0
1383,114383,unknown_local_sample,robert,Monolingual,12,0,21,1.75,0,0.3333333333333333,21,1.75,0,0.3333333333333333,0,0.0
1384,173540,unknown_local_sample,mbert,Multilingual,41,11,85,2.073170731707317,0,0.16470588235294117,88,2.1463414634146343,0,0.17045454545454544,3,0.03529411764705882
1384,173540,unknown_local_sample,xlmr,Multilingual,41,11,72,1.7560975609756098,0,0.08450704225352113,75,1.829268292682927,0,0.12,3,0.041666666666666664
1384,173540,unknown_local_sample,mt5,Multilingual,41,11,79,1.9268292682926829,0,0.1388888888888889,84,2.048780487804878,0,0.12987012987012986,5,0.06329113924050633
1384,173540,unknown_local_sample,rembert,Multilingual,41,11,70,1.7073170731707317,0,0.14285714285714285,70,1.7073170731707317,0,0.12857142857142856,0,0.0
1384,173540,unknown_local_sample,ro_bert,Monolingual,41,11,61,1.4878048780487805,0,0.14754098360655737,61,1.4878048780487805,0,0.14754098360655737,0,0.0
1384,173540,unknown_local_sample,robert,Monolingual,41,11,74,1.8048780487804879,0,0.17567567567567569,73,1.7804878048780488,0,0.1780821917808219,-1,-0.013513513513513514
1385,165953,unknown_local_sample,mbert,Multilingual,34,18,61,1.7941176470588236,0,0.16393442622950818,64,1.8823529411764706,0,0.171875,3,0.04918032786885246
1385,165953,unknown_local_sample,xlmr,Multilingual,34,18,51,1.5,0,0.21568627450980393,52,1.5294117647058822,0,0.19230769230769232,1,0.0196078431372549
1385,165953,unknown_local_sample,mt5,Multilingual,34,18,64,1.8823529411764706,0,0.2545454545454545,71,2.088235294117647,0,0.26666666666666666,7,0.109375
1385,165953,unknown_local_sample,rembert,Multilingual,34,18,54,1.588235294117647,0,0.20754716981132076,57,1.6764705882352942,0,0.17857142857142858,3,0.05555555555555555
1385,165953,unknown_local_sample,ro_bert,Monolingual,34,18,47,1.3823529411764706,0,0.1702127659574468,45,1.3235294117647058,0,0.15555555555555556,-2,-0.0425531914893617
1385,165953,unknown_local_sample,robert,Monolingual,34,18,52,1.5294117647058822,0,0.17307692307692307,53,1.5588235294117647,0,0.18867924528301888,1,0.019230769230769232
1386,21840,unknown_local_sample,mbert,Multilingual,36,12,95,2.638888888888889,0,0.3263157894736842,100,2.7777777777777777,0,0.42,5,0.05263157894736842
1386,21840,unknown_local_sample,xlmr,Multilingual,36,12,79,2.1944444444444446,0,0.32894736842105265,84,2.3333333333333335,0,0.38271604938271603,5,0.06329113924050633
1386,21840,unknown_local_sample,mt5,Multilingual,36,12,81,2.25,0,0.32432432432432434,86,2.388888888888889,0,0.379746835443038,5,0.06172839506172839
1386,21840,unknown_local_sample,rembert,Multilingual,36,12,79,2.1944444444444446,0,0.34177215189873417,84,2.3333333333333335,0,0.40476190476190477,5,0.06329113924050633
1386,21840,unknown_local_sample,ro_bert,Monolingual,36,12,70,1.9444444444444444,0,0.2714285714285714,68,1.8888888888888888,0,0.29411764705882354,-2,-0.02857142857142857
1386,21840,unknown_local_sample,robert,Monolingual,36,12,63,1.75,1,0.3225806451612903,61,1.6944444444444444,1,0.31666666666666665,-2,-0.031746031746031744
1387,359909,unknown_local_sample,mbert,Multilingual,32,16,67,2.09375,0,0.26865671641791045,72,2.25,0,0.375,5,0.07462686567164178
1387,359909,unknown_local_sample,xlmr,Multilingual,32,16,52,1.625,0,0.17307692307692307,59,1.84375,0,0.2413793103448276,7,0.1346153846153846
1387,359909,unknown_local_sample,mt5,Multilingual,32,16,63,1.96875,0,0.21818181818181817,73,2.28125,0,0.2786885245901639,10,0.15873015873015872
1387,359909,unknown_local_sample,rembert,Multilingual,32,16,55,1.71875,0,0.16363636363636364,59,1.84375,0,0.2033898305084746,4,0.07272727272727272
1387,359909,unknown_local_sample,ro_bert,Monolingual,32,16,53,1.65625,0,0.22641509433962265,52,1.625,0,0.23076923076923078,-1,-0.018867924528301886
1387,359909,unknown_local_sample,robert,Monolingual,32,16,54,1.6875,0,0.2777777777777778,55,1.71875,0,0.2909090909090909,1,0.018518518518518517
1388,31445,unknown_local_sample,mbert,Multilingual,14,5,26,1.8571428571428572,0,0.19230769230769232,29,2.0714285714285716,0,0.2413793103448276,3,0.11538461538461539
1388,31445,unknown_local_sample,xlmr,Multilingual,14,5,24,1.7142857142857142,0,0.125,27,1.9285714285714286,0,0.18518518518518517,3,0.125
1388,31445,unknown_local_sample,mt5,Multilingual,14,5,24,1.7142857142857142,0,0.09090909090909091,27,1.9285714285714286,0,0.16,3,0.125
1388,31445,unknown_local_sample,rembert,Multilingual,14,5,22,1.5714285714285714,0,0.045454545454545456,23,1.6428571428571428,0,0.13043478260869565,1,0.045454545454545456
1388,31445,unknown_local_sample,ro_bert,Monolingual,14,5,18,1.2857142857142858,0,0.1111111111111111,18,1.2857142857142858,0,0.1111111111111111,0,0.0
1388,31445,unknown_local_sample,robert,Monolingual,14,5,18,1.2857142857142858,0,0.16666666666666666,18,1.2857142857142858,0,0.16666666666666666,0,0.0
1389,316348,unknown_local_sample,mbert,Multilingual,6,3,15,2.5,0,0.26666666666666666,17,2.8333333333333335,0,0.4117647058823529,2,0.13333333333333333
1389,316348,unknown_local_sample,xlmr,Multilingual,6,3,14,2.3333333333333335,0,0.2857142857142857,16,2.6666666666666665,0,0.3333333333333333,2,0.14285714285714285
1389,316348,unknown_local_sample,mt5,Multilingual,6,3,15,2.5,0,0.4,18,3.0,0,0.375,3,0.2
1389,316348,unknown_local_sample,rembert,Multilingual,6,3,14,2.3333333333333335,0,0.2857142857142857,14,2.3333333333333335,0,0.3076923076923077,0,0.0
1389,316348,unknown_local_sample,ro_bert,Monolingual,6,3,14,2.3333333333333335,0,0.2857142857142857,14,2.3333333333333335,0,0.2857142857142857,0,0.0
1389,316348,unknown_local_sample,robert,Monolingual,6,3,14,2.3333333333333335,0,0.2857142857142857,14,2.3333333333333335,0,0.35714285714285715,0,0.0
1390,108856,unknown_local_sample,mbert,Multilingual,9,0,17,1.8888888888888888,0,0.4117647058823529,17,1.8888888888888888,0,0.4117647058823529,0,0.0
1390,108856,unknown_local_sample,xlmr,Multilingual,9,0,15,1.6666666666666667,0,0.4,15,1.6666666666666667,0,0.4,0,0.0
1390,108856,unknown_local_sample,mt5,Multilingual,9,0,18,2.0,0,0.3125,18,2.0,0,0.3125,0,0.0
1390,108856,unknown_local_sample,rembert,Multilingual,9,0,16,1.7777777777777777,0,0.26666666666666666,16,1.7777777777777777,0,0.26666666666666666,0,0.0
1390,108856,unknown_local_sample,ro_bert,Monolingual,9,0,14,1.5555555555555556,0,0.21428571428571427,14,1.5555555555555556,0,0.21428571428571427,0,0.0
1390,108856,unknown_local_sample,robert,Monolingual,9,0,16,1.7777777777777777,0,0.25,16,1.7777777777777777,0,0.25,0,0.0
1391,296234,unknown_local_sample,mbert,Multilingual,17,4,42,2.4705882352941178,0,0.4523809523809524,45,2.6470588235294117,0,0.5333333333333333,3,0.07142857142857142
1391,296234,unknown_local_sample,xlmr,Multilingual,17,4,36,2.1176470588235294,0,0.3333333333333333,37,2.176470588235294,0,0.32432432432432434,1,0.027777777777777776
1391,296234,unknown_local_sample,mt5,Multilingual,17,4,40,2.3529411764705883,0,0.4864864864864865,42,2.4705882352941178,0,0.525,2,0.05
1391,296234,unknown_local_sample,rembert,Multilingual,17,4,37,2.176470588235294,0,0.32432432432432434,38,2.235294117647059,0,0.39473684210526316,1,0.02702702702702703
1391,296234,unknown_local_sample,ro_bert,Monolingual,17,4,36,2.1176470588235294,0,0.3611111111111111,35,2.0588235294117645,0,0.37142857142857144,-1,-0.027777777777777776
1391,296234,unknown_local_sample,robert,Monolingual,17,4,34,2.0,0,0.4117647058823529,34,2.0,0,0.4117647058823529,0,0.0
1392,152026,unknown_local_sample,mbert,Multilingual,16,5,33,2.0625,0,0.3333333333333333,33,2.0625,0,0.36363636363636365,0,0.0
1392,152026,unknown_local_sample,xlmr,Multilingual,16,5,28,1.75,0,0.2857142857142857,29,1.8125,0,0.27586206896551724,1,0.03571428571428571
1392,152026,unknown_local_sample,mt5,Multilingual,16,5,30,1.875,0,0.2222222222222222,33,2.0625,0,0.2,3,0.1
1392,152026,unknown_local_sample,rembert,Multilingual,16,5,30,1.875,0,0.27586206896551724,26,1.625,0,0.2692307692307692,-4,-0.13333333333333333
1392,152026,unknown_local_sample,ro_bert,Monolingual,16,5,26,1.625,0,0.38461538461538464,24,1.5,0,0.4166666666666667,-2,-0.07692307692307693
1392,152026,unknown_local_sample,robert,Monolingual,16,5,32,2.0,0,0.34375,32,2.0,0,0.375,0,0.0
1393,25971,unknown_local_sample,mbert,Multilingual,19,7,31,1.631578947368421,0,0.25806451612903225,35,1.8421052631578947,0,0.37142857142857144,4,0.12903225806451613
1393,25971,unknown_local_sample,xlmr,Multilingual,19,7,26,1.368421052631579,0,0.2692307692307692,28,1.4736842105263157,0,0.3333333333333333,2,0.07692307692307693
1393,25971,unknown_local_sample,mt5,Multilingual,19,7,38,2.0,0,0.28125,39,2.0526315789473686,0,0.30303030303030304,1,0.02631578947368421
1393,25971,unknown_local_sample,rembert,Multilingual,19,7,28,1.4736842105263157,0,0.25,27,1.4210526315789473,0,0.25925925925925924,-1,-0.03571428571428571
1393,25971,unknown_local_sample,ro_bert,Monolingual,19,7,26,1.368421052631579,0,0.2692307692307692,24,1.263157894736842,0,0.25,-2,-0.07692307692307693
1393,25971,unknown_local_sample,robert,Monolingual,19,7,28,1.4736842105263157,0,0.25,28,1.4736842105263157,0,0.25,0,0.0
1394,366404,unknown_local_sample,mbert,Multilingual,11,6,26,2.3636363636363638,0,0.23076923076923078,30,2.727272727272727,0,0.36666666666666664,4,0.15384615384615385
1394,366404,unknown_local_sample,xlmr,Multilingual,11,6,23,2.090909090909091,0,0.13043478260869565,25,2.272727272727273,0,0.16,2,0.08695652173913043
1394,366404,unknown_local_sample,mt5,Multilingual,11,6,24,2.1818181818181817,0,0.17391304347826086,29,2.6363636363636362,0,0.23076923076923078,5,0.20833333333333334
1394,366404,unknown_local_sample,rembert,Multilingual,11,6,22,2.0,0,0.13636363636363635,24,2.1818181818181817,0,0.16666666666666666,2,0.09090909090909091
1394,366404,unknown_local_sample,ro_bert,Monolingual,11,6,23,2.090909090909091,0,0.2608695652173913,22,2.0,0,0.2727272727272727,-1,-0.043478260869565216
1394,366404,unknown_local_sample,robert,Monolingual,11,6,24,2.1818181818181817,0,0.2916666666666667,22,2.0,0,0.36363636363636365,-2,-0.08333333333333333
1395,228719,unknown_local_sample,mbert,Multilingual,24,13,43,1.7916666666666667,0,0.18604651162790697,50,2.0833333333333335,0,0.34,7,0.16279069767441862
1395,228719,unknown_local_sample,xlmr,Multilingual,24,13,39,1.625,0,0.23076923076923078,41,1.7083333333333333,0,0.25,2,0.05128205128205128
1395,228719,unknown_local_sample,mt5,Multilingual,24,13,45,1.875,0,0.23076923076923078,50,2.0833333333333335,0,0.20930232558139536,5,0.1111111111111111
1395,228719,unknown_local_sample,rembert,Multilingual,24,13,40,1.6666666666666667,0,0.225,43,1.7916666666666667,0,0.23809523809523808,3,0.075
1395,228719,unknown_local_sample,ro_bert,Monolingual,24,13,33,1.375,0,0.12121212121212122,31,1.2916666666666667,0,0.12903225806451613,-2,-0.06060606060606061
1395,228719,unknown_local_sample,robert,Monolingual,24,13,35,1.4583333333333333,0,0.2,34,1.4166666666666667,0,0.17647058823529413,-1,-0.02857142857142857
1396,159216,unknown_local_sample,mbert,Multilingual,52,22,119,2.2884615384615383,2,0.23076923076923078,129,2.480769230769231,2,0.2677165354330709,10,0.08403361344537816
1396,159216,unknown_local_sample,xlmr,Multilingual,52,22,101,1.9423076923076923,0,0.25742574257425743,102,1.9615384615384615,0,0.2647058823529412,1,0.009900990099009901
1396,159216,unknown_local_sample,mt5,Multilingual,52,22,118,2.269230769230769,0,0.3018867924528302,124,2.3846153846153846,0,0.27522935779816515,6,0.05084745762711865
1396,159216,unknown_local_sample,rembert,Multilingual,52,22,103,1.9807692307692308,0,0.2524271844660194,101,1.9423076923076923,0,0.25742574257425743,-2,-0.019417475728155338
1396,159216,unknown_local_sample,ro_bert,Monolingual,52,22,87,1.6730769230769231,0,0.2413793103448276,79,1.5192307692307692,0,0.24050632911392406,-8,-0.09195402298850575
