sent_idx,model,family,n_words,n_diac,tokens_nd,fertility_nd,unk_nd,scr_nd,tokens_d,fertility_d,unk_d,scr_d,delta_tokens,inflation
2746,robert,Monolingual,9,5,18,2.0,0,0.4444444444444444,19,2.111111111111111,0,0.42105263157894735,1,0.05555555555555555
2747,mbert,Multilingual,33,7,59,1.7878787878787878,0,0.15254237288135594,61,1.8484848484848484,0,0.16393442622950818,2,0.03389830508474576
2747,xlmr,Multilingual,33,7,47,1.4242424242424243,0,0.1702127659574468,49,1.4848484848484849,0,0.1836734693877551,2,0.0425531914893617
2747,ro_bert,Monolingual,33,7,44,1.3333333333333333,0,0.22727272727272727,42,1.2727272727272727,0,0.19047619047619047,-2,-0.045454545454545456
2747,robert,Monolingual,33,7,51,1.5454545454545454,0,0.19607843137254902,51,1.5454545454545454,0,0.19607843137254902,0,0.0
2748,mbert,Multilingual,90,29,173,1.9222222222222223,3,0.20588235294117646,185,2.0555555555555554,3,0.24725274725274726,12,0.06936416184971098
2748,xlmr,Multilingual,90,29,160,1.7777777777777777,0,0.23125,170,1.8888888888888888,0,0.25882352941176473,10,0.0625
2748,ro_bert,Monolingual,90,29,140,1.5555555555555556,0,0.2357142857142857,140,1.5555555555555556,0,0.25,0,0.0
2748,robert,Monolingual,90,29,156,1.7333333333333334,0,0.23076923076923078,159,1.7666666666666666,0,0.24528301886792453,3,0.019230769230769232
2749,mbert,Multilingual,16,1,31,1.9375,0,0.3225806451612903,31,1.9375,0,0.3225806451612903,0,0.0
2749,xlmr,Multilingual,16,1,26,1.625,0,0.3076923076923077,26,1.625,0,0.3076923076923077,0,0.0
2749,ro_bert,Monolingual,16,1,23,1.4375,0,0.34782608695652173,23,1.4375,0,0.34782608695652173,0,0.0
2749,robert,Monolingual,16,1,29,1.8125,0,0.3793103448275862,29,1.8125,0,0.3793103448275862,0,0.0
2750,mbert,Multilingual,41,6,64,1.5609756097560976,0,0.25,69,1.6829268292682926,0,0.2753623188405797,5,0.078125
2750,xlmr,Multilingual,41,6,60,1.4634146341463414,0,0.23728813559322035,62,1.5121951219512195,0,0.2786885245901639,2,0.03333333333333333
2750,ro_bert,Monolingual,41,6,56,1.3658536585365855,0,0.21428571428571427,55,1.3414634146341464,0,0.2,-1,-0.017857142857142856
2750,robert,Monolingual,41,6,61,1.4878048780487805,0,0.22950819672131148,61,1.4878048780487805,0,0.22950819672131148,0,0.0
2751,mbert,Multilingual,27,8,60,2.2222222222222223,0,0.2833333333333333,62,2.2962962962962963,0,0.2903225806451613,2,0.03333333333333333
2751,xlmr,Multilingual,27,8,50,1.8518518518518519,0,0.22,50,1.8518518518518519,0,0.22,0,0.0
2751,ro_bert,Monolingual,27,8,50,1.8518518518518519,0,0.28,48,1.7777777777777777,0,0.2708333333333333,-2,-0.04
2751,robert,Monolingual,27,8,51,1.8888888888888888,0,0.23529411764705882,51,1.8888888888888888,0,0.23529411764705882,0,0.0
2752,mbert,Multilingual,18,3,30,1.6666666666666667,0,0.13333333333333333,28,1.5555555555555556,0,0.14285714285714285,-2,-0.06666666666666667
2752,xlmr,Multilingual,18,3,28,1.5555555555555556,0,0.10714285714285714,29,1.6111111111111112,0,0.13793103448275862,1,0.03571428571428571
2752,ro_bert,Monolingual,18,3,27,1.5,0,0.2222222222222222,26,1.4444444444444444,0,0.19230769230769232,-1,-0.037037037037037035
2752,robert,Monolingual,18,3,29,1.6111111111111112,0,0.20689655172413793,29,1.6111111111111112,0,0.20689655172413793,0,0.0
2753,mbert,Multilingual,14,8,24,1.7142857142857142,0,0.2916666666666667,26,1.8571428571428572,0,0.34615384615384615,2,0.08333333333333333
2753,xlmr,Multilingual,14,8,21,1.5,0,0.23809523809523808,22,1.5714285714285714,0,0.18181818181818182,1,0.047619047619047616
2753,ro_bert,Monolingual,14,8,20,1.4285714285714286,0,0.2,19,1.3571428571428572,0,0.21052631578947367,-1,-0.05
2753,robert,Monolingual,14,8,21,1.5,0,0.2857142857142857,19,1.3571428571428572,0,0.21052631578947367,-2,-0.09523809523809523
2754,mbert,Multilingual,26,17,50,1.9230769230769231,0,0.18,50,1.9230769230769231,0,0.16,0,0.0
2754,xlmr,Multilingual,26,17,39,1.5,0,0.1794871794871795,41,1.5769230769230769,0,0.1951219512195122,2,0.05128205128205128
2754,ro_bert,Monolingual,26,17,36,1.3846153846153846,0,0.16666666666666666,32,1.2307692307692308,0,0.1875,-4,-0.1111111111111111
2754,robert,Monolingual,26,17,42,1.6153846153846154,0,0.19047619047619047,41,1.5769230769230769,0,0.1951219512195122,-1,-0.023809523809523808
2755,mbert,Multilingual,16,4,26,1.625,0,0.15384615384615385,27,1.6875,0,0.18518518518518517,1,0.038461538461538464
2755,xlmr,Multilingual,16,4,22,1.375,0,0.18181818181818182,23,1.4375,0,0.21739130434782608,1,0.045454545454545456
2755,ro_bert,Monolingual,16,4,19,1.1875,0,0.2631578947368421,18,1.125,0,0.2222222222222222,-1,-0.05263157894736842
2755,robert,Monolingual,16,4,26,1.625,1,0.2,26,1.625,1,0.2,0,0.0
2756,mbert,Multilingual,11,4,15,1.3636363636363635,0,0.06666666666666667,19,1.7272727272727273,0,0.3157894736842105,4,0.26666666666666666
2756,xlmr,Multilingual,11,4,14,1.2727272727272727,0,0.07142857142857142,15,1.3636363636363635,0,0.06666666666666667,1,0.07142857142857142
2756,ro_bert,Monolingual,11,4,13,1.1818181818181819,0,0.07692307692307693,12,1.0909090909090908,0,0.08333333333333333,-1,-0.07692307692307693
2756,robert,Monolingual,11,4,13,1.1818181818181819,0,0.07692307692307693,12,1.0909090909090908,0,0.08333333333333333,-1,-0.07692307692307693
2757,mbert,Multilingual,30,12,59,1.9666666666666666,0,0.22033898305084745,59,1.9666666666666666,0,0.22033898305084745,0,0.0
2757,xlmr,Multilingual,30,12,45,1.5,0,0.06666666666666667,46,1.5333333333333334,0,0.08695652173913043,1,0.022222222222222223
2757,ro_bert,Monolingual,30,12,43,1.4333333333333333,0,0.23255813953488372,38,1.2666666666666666,0,0.21052631578947367,-5,-0.11627906976744186
2757,robert,Monolingual,30,12,51,1.7,0,0.19607843137254902,50,1.6666666666666667,0,0.18,-1,-0.0196078431372549
2758,mbert,Multilingual,24,9,37,1.5416666666666667,1,0.19444444444444445,39,1.625,1,0.23684210526315788,2,0.05405405405405406
2758,xlmr,Multilingual,24,9,32,1.3333333333333333,0,0.25,34,1.4166666666666667,0,0.23529411764705882,2,0.0625
2758,ro_bert,Monolingual,24,9,31,1.2916666666666667,0,0.25806451612903225,29,1.2083333333333333,0,0.20689655172413793,-2,-0.06451612903225806
2758,robert,Monolingual,24,9,35,1.4583333333333333,0,0.22857142857142856,35,1.4583333333333333,0,0.22857142857142856,0,0.0
2759,mbert,Multilingual,18,7,29,1.6111111111111112,1,0.21428571428571427,27,1.5,1,0.19230769230769232,-2,-0.06896551724137931
2759,xlmr,Multilingual,18,7,22,1.2222222222222223,0,0.09090909090909091,22,1.2222222222222223,0,0.09090909090909091,0,0.0
2759,ro_bert,Monolingual,18,7,21,1.1666666666666667,0,0.14285714285714285,21,1.1666666666666667,0,0.14285714285714285,0,0.0
2759,robert,Monolingual,18,7,23,1.2777777777777777,0,0.13043478260869565,23,1.2777777777777777,0,0.13043478260869565,0,0.0
2760,mbert,Multilingual,22,7,44,2.0,0,0.20454545454545456,44,2.0,0,0.18181818181818182,0,0.0
2760,xlmr,Multilingual,22,7,35,1.5909090909090908,0,0.11428571428571428,36,1.6363636363636365,0,0.1388888888888889,1,0.02857142857142857
2760,ro_bert,Monolingual,22,7,35,1.5909090909090908,0,0.22857142857142856,34,1.5454545454545454,0,0.20588235294117646,-1,-0.02857142857142857
2760,robert,Monolingual,22,7,35,1.5909090909090908,0,0.2,35,1.5909090909090908,0,0.2,0,0.0
2761,mbert,Multilingual,27,6,57,2.111111111111111,0,0.24561403508771928,56,2.074074074074074,0,0.25,-1,-0.017543859649122806
2761,xlmr,Multilingual,27,6,44,1.6296296296296295,0,0.2727272727272727,46,1.7037037037037037,0,0.1956521739130435,2,0.045454545454545456
2761,ro_bert,Monolingual,27,6,40,1.4814814814814814,0,0.275,36,1.3333333333333333,0,0.3055555555555556,-4,-0.1
2761,robert,Monolingual,27,6,49,1.8148148148148149,0,0.32653061224489793,48,1.7777777777777777,0,0.3125,-1,-0.02040816326530612
2762,mbert,Multilingual,46,19,93,2.0217391304347827,0,0.1827956989247312,90,1.9565217391304348,0,0.2111111111111111,-3,-0.03225806451612903
2762,xlmr,Multilingual,46,19,76,1.6521739130434783,0,0.21052631578947367,81,1.7608695652173914,0,0.19753086419753085,5,0.06578947368421052
2762,ro_bert,Monolingual,46,19,64,1.391304347826087,0,0.234375,56,1.2173913043478262,0,0.25,-8,-0.125
2762,robert,Monolingual,46,19,75,1.6304347826086956,0,0.24,75,1.6304347826086956,0,0.24,0,0.0
2763,mbert,Multilingual,21,8,30,1.4285714285714286,0,0.13333333333333333,29,1.380952380952381,0,0.10344827586206896,-1,-0.03333333333333333
2763,xlmr,Multilingual,21,8,25,1.1904761904761905,0,0.16,27,1.2857142857142858,0,0.18518518518518517,2,0.08
2763,ro_bert,Monolingual,21,8,22,1.0476190476190477,0,0.09090909090909091,22,1.0476190476190477,0,0.09090909090909091,0,0.0
2763,robert,Monolingual,21,8,24,1.1428571428571428,0,0.125,24,1.1428571428571428,0,0.125,0,0.0
2764,mbert,Multilingual,25,9,46,1.84,0,0.3695652173913043,43,1.72,0,0.3488372093023256,-3,-0.06521739130434782
2764,xlmr,Multilingual,25,9,41,1.64,0,0.34146341463414637,44,1.76,0,0.3409090909090909,3,0.07317073170731707
2764,ro_bert,Monolingual,25,9,39,1.56,0,0.3333333333333333,35,1.4,0,0.3142857142857143,-4,-0.10256410256410256
2764,robert,Monolingual,25,9,41,1.64,0,0.34146341463414637,41,1.64,0,0.34146341463414637,0,0.0
2765,mbert,Multilingual,5,4,14,2.8,0,0.2857142857142857,17,3.4,0,0.47058823529411764,3,0.21428571428571427
2765,xlmr,Multilingual,5,4,13,2.6,0,0.3076923076923077,14,2.8,0,0.21428571428571427,1,0.07692307692307693
2765,ro_bert,Monolingual,5,4,14,2.8,0,0.35714285714285715,13,2.6,0,0.23076923076923078,-1,-0.07142857142857142
2765,robert,Monolingual,5,4,12,2.4,0,0.25,13,2.6,0,0.23076923076923078,1,0.08333333333333333
2766,mbert,Multilingual,8,3,19,2.375,1,0.4444444444444444,19,2.375,1,0.4444444444444444,0,0.0
2766,xlmr,Multilingual,8,3,15,1.875,0,0.4,16,2.0,0,0.4375,1,0.06666666666666667
2766,ro_bert,Monolingual,8,3,16,2.0,1,0.5333333333333333,16,2.0,1,0.5333333333333333,0,0.0
2766,robert,Monolingual,8,3,17,2.125,0,0.5294117647058824,17,2.125,0,0.5294117647058824,0,0.0
2767,mbert,Multilingual,8,2,16,2.0,0,0.1875,18,2.25,0,0.2777777777777778,2,0.125
2767,xlmr,Multilingual,8,2,11,1.375,0,0.18181818181818182,12,1.5,0,0.16666666666666666,1,0.09090909090909091
2767,ro_bert,Monolingual,8,2,10,1.25,0,0.2,9,1.125,0,0.1111111111111111,-1,-0.1
2767,robert,Monolingual,8,2,12,1.5,0,0.3333333333333333,12,1.5,0,0.3333333333333333,0,0.0
2768,mbert,Multilingual,16,10,37,2.3125,0,0.40540540540540543,42,2.625,0,0.5,5,0.13513513513513514
2768,xlmr,Multilingual,16,10,34,2.125,0,0.35294117647058826,40,2.5,0,0.35,6,0.17647058823529413
2768,ro_bert,Monolingual,16,10,31,1.9375,0,0.3548387096774194,30,1.875,0,0.4,-1,-0.03225806451612903
2768,robert,Monolingual,16,10,30,1.875,0,0.3333333333333333,30,1.875,0,0.36666666666666664,0,0.0
2769,mbert,Multilingual,19,2,35,1.8421052631578947,0,0.17142857142857143,35,1.8421052631578947,0,0.17142857142857143,0,0.0
2769,xlmr,Multilingual,19,2,30,1.5789473684210527,0,0.16666666666666666,32,1.6842105263157894,0,0.1875,2,0.06666666666666667
2769,ro_bert,Monolingual,19,2,31,1.631578947368421,0,0.16129032258064516,31,1.631578947368421,0,0.16129032258064516,0,0.0
2769,robert,Monolingual,19,2,31,1.631578947368421,0,0.22580645161290322,30,1.5789473684210527,0,0.2,-1,-0.03225806451612903
2770,mbert,Multilingual,17,4,25,1.4705882352941178,0,0.2,26,1.5294117647058822,0,0.2692307692307692,1,0.04
2770,xlmr,Multilingual,17,4,22,1.2941176470588236,0,0.18181818181818182,22,1.2941176470588236,0,0.18181818181818182,0,0.0
2770,ro_bert,Monolingual,17,4,19,1.1176470588235294,0,0.15789473684210525,19,1.1176470588235294,0,0.15789473684210525,0,0.0
2770,robert,Monolingual,17,4,21,1.2352941176470589,0,0.19047619047619047,21,1.2352941176470589,0,0.19047619047619047,0,0.0
2771,mbert,Multilingual,31,3,58,1.8709677419354838,0,0.20689655172413793,58,1.8709677419354838,0,0.20689655172413793,0,0.0
2771,xlmr,Multilingual,31,3,47,1.5161290322580645,0,0.2765957446808511,47,1.5161290322580645,0,0.2765957446808511,0,0.0
2771,ro_bert,Monolingual,31,3,44,1.4193548387096775,0,0.22727272727272727,43,1.3870967741935485,0,0.20930232558139536,-1,-0.022727272727272728
2771,robert,Monolingual,31,3,54,1.7419354838709677,0,0.24074074074074073,54,1.7419354838709677,0,0.24074074074074073,0,0.0
2772,mbert,Multilingual,14,7,37,2.642857142857143,0,0.21621621621621623,40,2.857142857142857,0,0.3,3,0.08108108108108109
2772,xlmr,Multilingual,14,7,32,2.2857142857142856,0,0.1935483870967742,34,2.4285714285714284,0,0.21212121212121213,2,0.0625
2772,ro_bert,Monolingual,14,7,25,1.7857142857142858,0,0.24,24,1.7142857142857142,0,0.20833333333333334,-1,-0.04
2772,robert,Monolingual,14,7,28,2.0,0,0.32142857142857145,26,1.8571428571428572,0,0.2692307692307692,-2,-0.07142857142857142
2773,mbert,Multilingual,39,21,69,1.7692307692307692,0,0.18840579710144928,76,1.9487179487179487,0,0.25,7,0.10144927536231885
2773,xlmr,Multilingual,39,21,58,1.4871794871794872,0,0.13793103448275862,62,1.5897435897435896,0,0.20967741935483872,4,0.06896551724137931
2773,ro_bert,Monolingual,39,21,52,1.3333333333333333,0,0.1346153846153846,48,1.2307692307692308,0,0.10416666666666667,-4,-0.07692307692307693
2773,robert,Monolingual,39,21,57,1.4615384615384615,0,0.14035087719298245,55,1.4102564102564104,0,0.10909090909090909,-2,-0.03508771929824561
2774,mbert,Multilingual,42,21,81,1.9285714285714286,0,0.20987654320987653,80,1.9047619047619047,0,0.1875,-1,-0.012345679012345678
2774,xlmr,Multilingual,42,21,57,1.3571428571428572,0,0.14035087719298245,63,1.5,0,0.14516129032258066,6,0.10526315789473684
2774,ro_bert,Monolingual,42,21,52,1.2380952380952381,0,0.11538461538461539,51,1.2142857142857142,0,0.11764705882352941,-1,-0.019230769230769232
2774,robert,Monolingual,42,21,65,1.5476190476190477,0,0.13846153846153847,65,1.5476190476190477,0,0.13846153846153847,0,0.0
2775,mbert,Multilingual,14,4,22,1.5714285714285714,0,0.045454545454545456,23,1.6428571428571428,0,0.13043478260869565,1,0.045454545454545456
2775,xlmr,Multilingual,14,4,21,1.5,0,0.14285714285714285,20,1.4285714285714286,0,0.05,-1,-0.047619047619047616
2775,ro_bert,Monolingual,14,4,18,1.2857142857142858,0,0.1111111111111111,17,1.2142857142857142,0,0.11764705882352941,-1,-0.05555555555555555
2775,robert,Monolingual,14,4,18,1.2857142857142858,0,0.05555555555555555,18,1.2857142857142858,0,0.1111111111111111,0,0.0
2776,mbert,Multilingual,7,3,13,1.8571428571428572,0,0.15384615384615385,15,2.142857142857143,0,0.2,2,0.15384615384615385
2776,xlmr,Multilingual,7,3,10,1.4285714285714286,0,0.1,12,1.7142857142857142,0,0.16666666666666666,2,0.2
2776,ro_bert,Monolingual,7,3,10,1.4285714285714286,0,0.2,9,1.2857142857142858,0,0.1111111111111111,-1,-0.1
2776,robert,Monolingual,7,3,11,1.5714285714285714,0,0.18181818181818182,10,1.4285714285714286,0,0.1,-1,-0.09090909090909091
2777,mbert,Multilingual,15,6,25,1.6666666666666667,0,0.36,26,1.7333333333333334,0,0.38461538461538464,1,0.04
2777,xlmr,Multilingual,15,6,25,1.6666666666666667,0,0.48,25,1.6666666666666667,0,0.36,0,0.0
2777,ro_bert,Monolingual,15,6,21,1.4,0,0.3333333333333333,20,1.3333333333333333,0,0.3,-1,-0.047619047619047616
2777,robert,Monolingual,15,6,21,1.4,0,0.3333333333333333,20,1.3333333333333333,0,0.3,-1,-0.047619047619047616
2778,mbert,Multilingual,8,2,14,1.75,0,0.14285714285714285,16,2.0,0,0.1875,2,0.14285714285714285
2778,xlmr,Multilingual,8,2,13,1.625,0,0.15384615384615385,14,1.75,0,0.21428571428571427,1,0.07692307692307693
2778,ro_bert,Monolingual,8,2,10,1.25,0,0.2,10,1.25,0,0.2,0,0.0
2778,robert,Monolingual,8,2,15,1.875,0,0.3333333333333333,15,1.875,0,0.3333333333333333,0,0.0
2779,mbert,Multilingual,21,0,45,2.142857142857143,0,0.17777777777777778,45,2.142857142857143,0,0.17777777777777778,0,0.0
2779,xlmr,Multilingual,21,0,39,1.8571428571428572,0,0.20512820512820512,39,1.8571428571428572,0,0.20512820512820512,0,0.0
2779,ro_bert,Monolingual,21,0,28,1.3333333333333333,0,0.14285714285714285,28,1.3333333333333333,0,0.14285714285714285,0,0.0
2779,robert,Monolingual,21,0,38,1.8095238095238095,0,0.23684210526315788,38,1.8095238095238095,0,0.23684210526315788,0,0.0
2780,mbert,Multilingual,5,6,20,4.0,0,0.25,25,5.0,0,0.44,5,0.25
2780,xlmr,Multilingual,5,6,18,3.6,0,0.2222222222222222,21,4.2,0,0.23809523809523808,3,0.16666666666666666
2780,ro_bert,Monolingual,5,6,21,4.2,0,0.2857142857142857,19,3.8,0,0.3157894736842105,-2,-0.09523809523809523
2780,robert,Monolingual,5,6,19,3.8,0,0.3684210526315789,19,3.8,0,0.3157894736842105,0,0.0
2781,mbert,Multilingual,33,11,62,1.878787878787879,0,0.1774193548387097,67,2.0303030303030303,0,0.208955223880597,5,0.08064516129032258
2781,xlmr,Multilingual,33,11,54,1.6363636363636365,0,0.25925925925925924,56,1.696969696969697,0,0.25,2,0.037037037037037035
2781,ro_bert,Monolingual,33,11,44,1.3333333333333333,0,0.22727272727272727,42,1.2727272727272727,0,0.19047619047619047,-2,-0.045454545454545456
2781,robert,Monolingual,33,11,52,1.5757575757575757,0,0.17307692307692307,52,1.5757575757575757,0,0.17307692307692307,0,0.0
2782,mbert,Multilingual,9,0,16,1.7777777777777777,0,0.3125,16,1.7777777777777777,0,0.3125,0,0.0
2782,xlmr,Multilingual,9,0,14,1.5555555555555556,0,0.35714285714285715,14,1.5555555555555556,0,0.35714285714285715,0,0.0
2782,ro_bert,Monolingual,9,0,14,1.5555555555555556,0,0.42857142857142855,14,1.5555555555555556,0,0.42857142857142855,0,0.0
2782,robert,Monolingual,9,0,14,1.5555555555555556,0,0.42857142857142855,14,1.5555555555555556,0,0.42857142857142855,0,0.0
2783,mbert,Multilingual,35,6,62,1.7714285714285714,1,0.21311475409836064,65,1.8571428571428572,1,0.203125,3,0.04838709677419355
2783,xlmr,Multilingual,35,6,54,1.542857142857143,0,0.18867924528301888,54,1.542857142857143,0,0.18867924528301888,0,0.0
2783,ro_bert,Monolingual,35,6,48,1.3714285714285714,1,0.14893617021276595,47,1.3428571428571427,1,0.15217391304347827,-1,-0.020833333333333332
2783,robert,Monolingual,35,6,55,1.5714285714285714,0,0.16363636363636364,55,1.5714285714285714,0,0.16363636363636364,0,0.0
2784,mbert,Multilingual,15,3,29,1.9333333333333333,0,0.20689655172413793,28,1.8666666666666667,0,0.17857142857142858,-1,-0.034482758620689655
2784,xlmr,Multilingual,15,3,28,1.8666666666666667,0,0.21428571428571427,29,1.9333333333333333,0,0.20689655172413793,1,0.03571428571428571
2784,ro_bert,Monolingual,15,3,23,1.5333333333333334,0,0.21739130434782608,22,1.4666666666666666,0,0.18181818181818182,-1,-0.043478260869565216
2784,robert,Monolingual,15,3,25,1.6666666666666667,0,0.24,24,1.6,0,0.20833333333333334,-1,-0.04
2785,mbert,Multilingual,36,6,67,1.8611111111111112,0,0.16417910447761194,66,1.8333333333333333,0,0.16666666666666666,-1,-0.014925373134328358
2785,xlmr,Multilingual,36,6,63,1.75,0,0.20634920634920634,62,1.7222222222222223,0,0.1774193548387097,-1,-0.015873015873015872
2785,ro_bert,Monolingual,36,6,52,1.4444444444444444,0,0.1346153846153846,49,1.3611111111111112,0,0.12244897959183673,-3,-0.057692307692307696
2785,robert,Monolingual,36,6,59,1.6388888888888888,0,0.11864406779661017,59,1.6388888888888888,0,0.11864406779661017,0,0.0
2786,mbert,Multilingual,10,3,19,1.9,0,0.15789473684210525,19,1.9,0,0.10526315789473684,0,0.0
2786,xlmr,Multilingual,10,3,17,1.7,0,0.11764705882352941,17,1.7,0,0.11764705882352941,0,0.0
2786,ro_bert,Monolingual,10,3,14,1.4,0,0.14285714285714285,14,1.4,0,0.14285714285714285,0,0.0
2786,robert,Monolingual,10,3,15,1.5,0,0.2,15,1.5,0,0.2,0,0.0
2787,mbert,Multilingual,22,8,40,1.8181818181818181,0,0.175,39,1.7727272727272727,0,0.20512820512820512,-1,-0.025
2787,xlmr,Multilingual,22,8,38,1.7272727272727273,0,0.2631578947368421,39,1.7727272727272727,0,0.28205128205128205,1,0.02631578947368421
2787,ro_bert,Monolingual,22,8,29,1.3181818181818181,0,0.1724137931034483,27,1.2272727272727273,0,0.14814814814814814,-2,-0.06896551724137931
2787,robert,Monolingual,22,8,34,1.5454545454545454,0,0.20588235294117646,34,1.5454545454545454,0,0.20588235294117646,0,0.0
2788,mbert,Multilingual,15,4,35,2.3333333333333335,0,0.22857142857142856,40,2.6666666666666665,0,0.375,5,0.14285714285714285
2788,xlmr,Multilingual,15,4,31,2.066666666666667,0,0.22580645161290322,36,2.4,0,0.24242424242424243,5,0.16129032258064516
2788,ro_bert,Monolingual,15,4,29,1.9333333333333333,0,0.27586206896551724,30,2.0,0,0.26666666666666666,1,0.034482758620689655
2788,robert,Monolingual,15,4,28,1.8666666666666667,0,0.25,29,1.9333333333333333,0,0.2413793103448276,1,0.03571428571428571
2789,mbert,Multilingual,6,4,12,2.0,0,0.16666666666666666,12,2.0,0,0.16666666666666666,0,0.0
2789,xlmr,Multilingual,6,4,12,2.0,0,0.3333333333333333,12,2.0,0,0.25,0,0.0
2789,ro_bert,Monolingual,6,4,9,1.5,0,0.2222222222222222,8,1.3333333333333333,0,0.25,-1,-0.1111111111111111
